GalaxyID,Class2.1,Class3.1,Class3.2,Class4.1,Class7.1,Class7.2,Class7.3
813589,0.393085295,0.02075068,0.449509025,0.253473743,0,0.054374392,0.022739608
813622,0,0,0.325632,0.106952528,0.078397091,0.576193909,0
813626,0.029647921,0.047896223,0.487059857,0.303153726,0,0.42802,0
813638,0,0,0.216164,0,0.168462488,0.590213512,0
813641,0.029818736,0.588710224,0.37705504,0.965765264,0,0.004416,0
813656,0.017154251,0.47079705,0.357085699,0.597102982,0,0.108949958,0.009747042
813668,0.053794741,0.098967008,0.223425251,0.108139068,0.064478701,0.542768299,0
813679,0.27623666,0.223954965,0.165859375,0.215977025,0,0.123070057,0.204767943
813695,0.041109232,0.129213718,0.71741205,0.821201596,0,0.094924,0
813721,0,0,0.290329,0,0.028509363,0.638969637,0
813729,0,0,0.414785,0,0.376396503,0.164628497,0
813740,0,0.266757545,0.243522455,0,0.167863675,0.210300279,0.010592046
813746,0.695677419,0,0.040851581,0.040851581,0,0,0.263471
813751,0,0.086342245,0.806905755,0.795633859,0.0388825,0.0388825,0
813753,0.033224831,0.035846433,0.913853736,0.949700169,0.013817,0,0
813778,0.007629462,0.123474131,0.217799407,0,0.034939957,0.402696462,0.165120184
813792,0.19400362,0,0.09685638,0.09685638,0.013170152,0.084617011,0.585915521
813826,0.66436,0,0,0,0,0,0.285681
813838,0.007681283,0,0.275405717,0,0.126330271,0.534406729,0
813846,0.03800842,0.464843834,0.214287746,0.318307613,0.139519625,0.103452375,0
813848,0,0,0.082015,0,0.422695055,0.370947945,0
813855,0,0,0.082549,0,0.225827141,0.665846859,0
813895,0.018754658,0.185433698,0.763294644,0.760265354,0.013982765,0.018534235,0
813906,0,0.107671216,0.766382784,0.844572159,0.060984,0.040656,0
813908,0,0.057650371,0.769518629,0.324057518,0.033029243,0.127254757,0
813953,0,0,0.228261,0,0.59873572,0.13385628,0
813958,0.036484538,0.120181394,0.195060068,0.141348282,0,0.528500192,0.119773808
813982,0,0,0.208182,0,0.57166198,0.16552502,0
814032,0.063471525,0.510778331,0.340523144,0.771075676,0.0151004,0.0604016,0
814043,0,0,0.128586,0,0.095273798,0.706364721,0.042911636
814057,0,0,0.09882,0,0.90118,0,0
814067,0,0,0.026692,0,0.659665707,0.258660293,0
814110,0,0,0.352349,0.188411228,0.395255679,0.171245321,0
814119,0.051743762,0,0.440187238,0,0,0.07830461,0.42976439
814211,0.031204899,0.071726186,0.829922915,0.296865262,0,0.067146,0
814222,0.619938046,0,0.150924954,0,0,0.021098522,0.198556478
814231,0,0,0,0,0.58458043,0.38423357,0
814250,0,0,0.517494,0,0.079712561,0.345842969,0.019142025
814294,0,0,0.150346,0,0.505457465,0.344196535,0
814304,0.091445478,0.100605705,0.586605817,0.20728636,0.041025546,0.157825454,0
814318,0,0.054705224,0.900994776,0.569364965,0,0.0443,0
814326,0,0,0,0,0.64239,0.28861,0
814359,0,0.237942418,0.675015582,0.589006722,0.011398759,0.075643241,0
814384,0.740261265,0.114257735,0,0.114257735,0,0.003012766,0.142468234
814428,0.859648174,0,0.049070826,0,0,0,0.08552
814434,0.028383,0.064718437,0.906898563,0.971617,0,0,0
814445,0.063042545,0.067607596,0.256068859,0,0.527516629,0.058956371,0
814454,0,0.124361232,0.517572768,0.532441243,0.100325172,0.256698828,0
814480,0,0.479038217,0.485834783,0.882712134,0,0.030543,0
814487,0,0,0.39241,0.193635892,0.479676508,0.127913492,0
814508,0,0.162811523,0.764741477,0.025051351,0.072447,0,0
814512,0.556993,0,0,0,0,0,0.427466
814517,0.024379996,0.019097674,0.751591331,0.618947275,0.041954124,0.091745876,0
814537,0.038504361,0.603237822,0.268418817,0.871656639,0,0.089839,0
814565,0.269867663,0,0.338781337,0.225355652,0.228830538,0.140648462,0
814567,0.635006594,0.195080406,0,0,0.014596376,0.112467284,0.04284917
814588,0.897524,0,0,0,0.00813666,0,0.08307434
814601,0.674471,0,0,0,0,0,0.317131
814605,0,0,0.147014,0,0.187160445,0.633790058,0.005255496
814634,0,0,0.069,0,0.748435,0.156565,0
814637,0,0.086400749,0.661949251,0.407003618,0.021646681,0.230003319,0
814653,0.942692,0,0,0,0,0,0.057308
814655,0,0,0.365975,0.247482176,0.450578834,0.163759166,0
814658,0,0.024975,0.050025,0,0.200375,0.674625,0
814673,0,0,0.060761,0,0.548161162,0.290069838,0
814691,0,0.091814636,0.110869364,0.202684,0.065060188,0.732255812,0
814707,0,0,0.102101,0.102101,0.82872966,0.02735534,0
814767,0.88743776,0,0.07594124,0.036185545,0,0,0.036131
814800,0,0,0.156813,0,0.657177285,0.181376715,0
814804,0,0,0.126163,0,0.064931016,0.772920984,0
814828,0,0,0.086147,0,0.039753115,0.864939885,0
814834,0.035857538,0.064451357,0.847050105,0.145014414,0.015019789,0.024401342,0.008490917
814867,0,0.071354358,0.579534642,0.436164624,0.237918783,0.089230217,0
814868,0,0,0.847886,0.36800033,0.056444149,0.091015851,0
814874,0,0.10373446,0.55211954,0.279706646,0.266399066,0.052897934,0
814890,0,0,0.336864,0.182132596,0.420926856,0.189603144,0
814906,0.043228236,0,0.623503764,0.17610178,0,0.304305011,0.028962989
814930,0,0.180268177,0.690617823,0.396732988,0.01775098,0.11136302,0
814941,0.294107028,0.155039738,0.177542234,0,0,0.059233193,0.302438807
814996,0,0,0.366689,0,0.507456801,0.075495199,0
815039,0,0,0.067,0,0.622213,0.288787,0
815044,0.664603336,0.047850674,0.17698299,0.076153185,0,0,0.098786
815058,0,0,0,0,0.919741575,0.031935425,0
815070,0.212809357,0.282808662,0.381168982,0.444981881,0,0.045088726,0.073943274
815083,0,0,0.373348,0,0.270038489,0.273298511,0
815122,0,0,0.022,0,0.466543,0.044457,0
815123,0,0.091682608,0.549813392,0.278321379,0.17184395,0.17506605,0
815145,0.920242,0,0,0,0,0,0.043133
815153,0,0,0.261399,0.064730757,0.404089375,0.242453625,0
815157,0,0,0.190621,0.124101705,0.797878,0,0
815169,0.951526,0,0,0,0,0,0.048474
815176,0.062052822,0.051817842,0.840685336,0.892503178,0,0.045444,0
815179,0.029767295,0,0.149079705,0,0.669073197,0.076827803,0
815183,0,0.072942708,0.283014292,0,0.528424066,0.094577934,0
815197,0,0.213993666,0.508628334,0.283530858,0.21016184,0.04937316,0
815208,0,0,0.10371,0,0.72673536,0.12249364,0
815219,0,0,0.380848,0,0.249281121,0.369870879,0
815232,0.023925599,0.600059143,0.352092258,0.952151401,0,0,0.023923
815238,0.016412152,0.876832571,0.074738278,0.82443908,0.007859469,0.024157531,0
815253,0,0,0.205551,0.205551,0.698757313,0.050709687,0
815296,0.04628975,0.076061882,0.062807368,0.080004936,0,0.803036398,0.011804602
815303,0,0.255910951,0.108950049,0,0.109710877,0.477223123,0
815310,0,0,0,0,0.950536004,0.037502996,0
815320,0,0,0.249114,0.121211399,0.536375721,0.180603538,0.019555741
815327,0,0,0.354242,0,0.521310436,0.109953564,0
815346,0,0,0.212447,0,0.694393262,0.056614738,0
815380,0,0,0.713698,0.417755987,0.07462515,0.16141685,0
815413,0,0,0.176255,0.176255,0.072916302,0.619732425,0.013568566
815416,0,0.028634702,0.829128298,0.23629312,0.04506502,0.07198698,0
815420,0,0,0.052579,0,0.315702774,0.554913226,0
815431,0.940415,0,0,0,0.004514754,0,0.053874246
815451,0.095300778,0.832015348,0.038801874,0.870817222,0,0.033882,0
815480,0,0,0.461499,0.320345839,0.46600583,0.02928717,0
815489,0.0321052,0,0.1284208,0,0.734791697,0.101590303,0
815491,0.102546765,0.406702729,0.134977506,0.14171655,0.286664288,0.049000712,0
815507,0,0.07534533,0.89462467,0.96997,0,0.03003,0
815517,0.054485793,0,0.109135207,0.087077345,0.016113004,0.735040996,0
815545,0,0.058350908,0.434149093,0.225632473,0.406390676,0.057074324,0
815568,0.016765189,0,0.370251811,0.309801908,0.234172284,0.321218716,0
815573,0,0,0.398173,0,0.048662528,0.541641291,0.011523783
815600,0,0.061412468,0.055655532,0,0.676258268,0.163684732,0
815626,0,0,0.366264,0.125017257,0.568168358,0.050080642,0
815707,0.183154608,0,0.487741392,0,0.168732895,0.107789105,0
815732,0.556006564,0,0.107929436,0.057109242,0,0,0.336064
815738,0.443523768,0,0.094733232,0.067269405,0,0.249048143,0.169411857
815742,0.951535,0,0,0,0,0,0.047621
815750,0.022,0,0.066,0,0.09612,0.79388,0
815754,0.03605834,0,0.82080066,0.761501095,9.74E-04,0.112120374,0
815755,0,0,0.720436,0.261429654,0.088791776,0.170868224,0
815759,0.030162,0.548863398,0.334974602,0.853787508,0.061,0,0
815760,0.022791,0.068886279,0.229322721,0,0.045552,0.48672,0.091728
815847,0,0,0.382273,0.222923647,0.099127518,0.347135124,0.008704903
815850,0,0,0.470888,0.434806678,0.386075202,0.065936798,0
815882,0,0,0.828836,0.078755997,0,0.163857,0
815892,0,0.116733078,0.408060922,0,0.053179271,0.363772437,0.038311747
815926,0,0.566921265,0.380584735,0.886251632,0.033116145,0.011115855,0
815935,0,0.13208073,0.33808127,0.130608653,0,0.500441,0
815945,0.35797245,0.108361162,0.277661388,0,0,0.020396518,0.214613482
815959,0.972037,0,0,0,0,0.001565089,0.026397911
815960,0,0.209185307,0.162070693,0,0.05514894,0.55959106,0
816012,0.582560661,0,0.105366339,0.105366339,0,0.013726289,0.292992711
816022,0,0.046074393,0.554689607,0.521665009,0.069286657,0.286279343,0
816041,0,0,0,0,0.901263792,0.066295208,0
816069,0,0,0.812626,0.673315087,0.05129738,0.13607662,0
816086,0.520872557,0.111214443,0,0,0.015068245,0,0.352844755
816112,0,0.594065238,0.315502762,0.724522757,0.035432454,0.041883546,0
816120,0,0,0.25556,0.199009683,0.722339065,0.022100935,0
816125,0,0.291523579,0.694966421,0.98649,0,0.006402,0
816126,0.0232,0.0232,0.0696,0,0.256122,0.580878,0
816129,0,0.100867073,0.662831927,0.079715665,0.206374274,0.020585726,0
816139,0.038410359,0.202877209,0.554254432,0.599980641,0,0.150343488,0.054114512
816140,0,0.13570179,0.44793421,0,0.312916715,0.044485954,0.007227331
816144,0,0,0.592467,0.072178477,0.224061021,0.159524979,0
816170,0.026201276,0.156924407,0.798894318,0.889951344,0.004709515,0.003306053,0.005490432
816173,0.005097165,0,0.210163835,0,0,0.71799309,0.06601591
816187,0,0,0.194382,0,0.715159189,0.057181811,0
816198,0,0,0.045376,0,0.122187256,0.823146744,0
816210,0,0,0.208897,0,0.709203044,0.016691956,0
816225,0,0.493505583,0.483756417,0.957601443,0,0.018065,0
816260,0,0,0.123705,0,0.812264157,0.014276843,0
816272,0,0.327483871,0.520933129,0.755276933,0.018672082,0.082053918,0
816282,0,0,0,0,0.310843195,0.478934805,0
816290,0,0,0.089,0,0.785869,0.071131,0
816293,0.219826396,0.032414271,0.176676333,0.013677453,0,0.025698735,0.545384265
816305,0,0,0.141141,0,0.067866179,0.790992821,0
816319,0.083388861,0,0.167028139,0,0.032682747,0.638214253,0
816338,0.25150251,0.279053629,0.220022861,0.446961426,0,0.024245467,0.225175533
816343,0.96557,0,0,0,2.49E-04,0.002030584,0.031017088
816371,0.032181678,0,0.462183322,0.298259376,0.454939496,0.023240504,0
816381,0,0.156305134,0.300326866,0.175741218,0,0.512535,0
816383,0,0.218146297,0.099781703,0.205756007,0.42827556,0.13863744,0
816397,0,0.353110237,0.510613763,0.778686054,0,0.128516,0
816421,0,0.170559324,0.369636676,0.283235027,0.15626393,0.30354007,0
816428,0.270002,0,0,0,0,0.067364945,0.662633055
816437,0,0,0.445512,0,0.398862826,0.079485174,0
816452,0.529123875,0.075589125,0,0,0,0.033728712,0.308691288
816474,0.925989,0,0,0,0.008866592,0,0.065144408
816476,0.605103995,0,0.160960005,0.027926239,0,0.136351738,0.097241262
816480,0.639802,0,0,0,0,0,0.359295
816490,0,0,0.111111,0.0222222,0.71135949,0.13348551,0
816499,0.310352952,0.069531816,0.102779232,0,0.005291304,0.019284685,0.475831011
816517,0,0,0.080341,0,0.780336179,0.139322821,0
816525,0,0,0.039706,0,0.415776414,0.532999586,0
816530,0,0,0.706809,0.653627984,0.278038889,0.015152111,0
816537,0,0,0.35012,0.100067797,0.265650227,0.351003773,0
816540,0,0,0.701425,0.274922126,0.18040259,0.09928441,0
816548,0.056840565,0.157778399,0.582774036,0.587024807,0,0.188393,0
816552,0.027742,0,0.166258,0,0.722982,0.083018,0
816571,0.00938911,0,0.54405089,0,0.015593739,0.314900495,0.095843767
816575,0,0,0.456053,0.294191125,0.090401272,0.453545728,0
816579,0.215040086,0.041142477,0.504130437,0.071005439,0,0.066654175,0.159045825
816608,0,0,0,0,0.851765774,0.059499226,0
816645,0,0,0.067,0,0.733425,0.155575,0
816667,0.058402345,0.048635849,0.754505806,0.545267326,0.014429848,0.081752638,0.037584514
816673,0.817792919,0.022903081,0,0.022903081,0,0,0.159304
816703,0,0,0.218428,0.136825483,0.287774919,0.368589081,0
816723,0,0,0.249762,0,0.129656177,0.545903823,0
816766,0.1395,0,0.1395,0,0,0.0698,0.6282
816782,0.383731118,0.05250044,0.110420442,0.025586399,0,0,0.452041
816783,0,0,0.070633,0.065310733,0.724433979,0.133834021,0
816787,0.099192164,0,0.829277836,0.661992594,0.031338963,0.036119037,0
816800,0.052006159,0.561688749,0.356714092,0.918402841,0.029591,0,0
816814,0.056668,0.114025156,0.743306844,0.857332,0.0285,0.0285,0
816897,0,0.09531989,0.00293011,0,0.630237086,0.237323914,0
816905,0.770582,0,0,0,0,0,0.215837
816906,0.799659056,0,0.040318944,0.040318944,0,0.026946265,0.133075735
816922,0,0.18744801,0.52128299,0.458702752,0.256230863,0.033046137,0
816939,0,0.182712411,0.280326589,0.374381386,0.177409337,0.29613603,0.011631633
816944,0,0,0.535216,0.239971051,0.240927466,0.164956534,0
816948,0,0,0.13986,0.02335662,0.325640501,0.371662499,0
817013,0.50758343,0.208359918,0.093949652,0,0,0.025912535,0.164194465
817014,0.639786,0,0,0,0,0.006070117,0.338587883
817039,0.084202573,0,0.545236427,0.092888659,0,0.308449272,0.053204728
817044,0.116104806,0.129658737,0.597837458,0.5988916,0,0.0428274,0.0962226
817059,0,0.632311077,0.031104923,0.21119782,0.050775374,0.270120626,0
817088,0,0,0.524543,0,0.451337682,0.008144318,0
817105,0.878307783,0,0.075460217,0,0,0,0.046232
817127,0,0,0.298581,0.086667315,0.060174035,0.641244965,0
817134,0.355155625,0,0.515870375,0,0.004421745,0.007612819,0.116939436
817142,0.025,0.599625,0.375375,0.975,0,0,0
817177,0,0,0.23863,0.140794325,0.098645361,0.658522639,0
817178,0,0.419928534,0.077996466,0,0.293660435,0.206127565,0
817190,0,0.102104763,0.211740237,0.125002267,0.107162329,0.570492671,0
817191,0.027055669,0.265124116,0.667377215,0.796574342,0,0.040443,0
817197,0,0,0.105823,0,0.283549795,0.578972205,0
817220,0,0,0.279669,0,0.078259641,0.642071359,0
817237,0,0,0.183461,0,0,0.571734892,0.244804108
817245,0.099698494,0.147705837,0.090892669,0.164067013,0.051998607,0.600170576,0.009533817
817313,0,0,0.371381,0.228367376,0.059732833,0.518530167,0
817319,0.746279631,0,0.091395369,0.091395369,0,0.010083954,0.152241046
817333,0.078434596,0,0.546507404,0.024307556,0,0.310668761,0.023219239
817357,0,0,0.380737,0,0.024512907,0.594750093,0
817369,0.960376479,0.019576521,0,0,0,0,0.012097
817377,0,0.0444,0.0666,0,0.200277,0.666723,0
817404,0,0,0.157679,0,0.207053095,0.575714905,0
817419,0.023120352,0.088241696,0.760774952,0.389217249,0.030080963,0.073649565,0.013562472
817422,0,0.235245232,0.269388768,0,0.124168785,0.357055215,0
817431,0,0,0.154886,0.111154867,0.801768948,0.043345052,0
817445,0,0.220256857,0.392920143,0.188497355,0.094682132,0.233836868,0
817446,0,0.083322,0,0,0,0.865442,0
817458,0.054197,0,0.054197,0,0,0.620953399,0.252494601
817477,0,0,0.482254,0,0.124226053,0.346542947,0
817483,0.171419483,0,0.057564517,0,0.537020755,0.195794245,0
817520,0.140236737,0,0.379605263,0.142472309,0,0.171165154,0.268058846
817529,0.014650955,0,0.538800045,0,0.032705275,0.385162725,0
817538,0,0,0.359493,0.173401089,0.458001093,0.156330907,0
817542,0.36325537,0,0.36014763,0,0,0,0.276209
817551,0,0.356709783,0.392493217,0.133203798,0.057719142,0.162734,0.008733629
817561,0.035225887,0.150997985,0.649602128,0.626345496,0,0.147111,0
817591,0.064355394,0.135370293,0.219932313,0.186178566,0,0.529852246,0.050489754
817610,0,0,0.200383,0,0.306949149,0.472449851,0
817627,0,0,0.077444,0,0.676579873,0.215476127,0
817632,0.058956554,0,0.275628446,0.275628446,0.54537613,0.12003887,0
817635,0.501816824,0,0.111651176,0,0,0.146763959,0.217261041
817653,0,0,0.669816,0,0,0.303055193,0.010556807
817673,0.343332224,0,0.274171776,0,0,0.285353342,0.064041658
817685,0,0.046251462,0.167148538,0,0.780654,0,0
817690,0.037778878,0.063898246,0.672765876,0.548182713,0.105335119,0.120221881,0
817700,0,0,0.11905,0,0.768576899,0.112373101,0
817705,0.052190184,0.066683606,0.325022209,0.028734364,0.149695564,0.333249436,0
817720,0.459370765,0,0.054231235,0,0.085642975,0,0.377292025
817722,0.051369358,0.109017983,0.353506659,0.017944106,0,0.368318627,0.117787373
817728,0,0,0.231249,0,0.740292,0,0
817739,0,0.175681575,0.708829425,0.787725153,0.058990328,0.043633672,0
817742,0,0,0.143,0,0.595122,0.166878,0
817743,0.435250679,0,0.074081321,0.02536174,0,0.0587028,0.4304872
817748,0,0,0.440908,0.077950771,0.403618613,0.130932387,0
817749,0,0,0.342092,0.141303495,0.020589761,0.57052896,0.043623279
817778,0,0.022241143,0.392040857,0.352387026,0.446317116,0.139400884,0
817804,0.886559,0,0,0,0,0,0.113441
817848,0,0.119292977,0.449454023,0.240428126,0.381782826,0.049092174,0
817858,0,0.242960291,0.608080709,0.588693995,0.122807313,0.014153687,0
817869,0.019200946,0.05194341,0.873551644,0.671217139,0.010850589,0.044453411,0
817872,0,0.60251029,0.31487371,0.620693758,0.074934695,0.007681305,0
817885,0,0,0.783102,0,0.102668181,0.092419819,0
817895,0,0,0.384014,0,0.015791812,0.350367644,0.238265544
817931,0.0228,0.42959,0.02261,0.09044,0.25392,0.22608,0
817947,0,0.250609768,0.733934232,0.984544,0,0.015456,0
817985,0,0.084795195,0.131695805,0,0.17102564,0.59251236,0
817994,0,0,0.54532,0.377561572,0.296297121,0.107860879,0
818001,0.284005084,0.190444279,0.123024638,0.197962831,0.100511386,0.242135614,0
818007,0.023980842,0,0.387679158,0,0,0.175788227,0.385876773
818022,0,0,0.343358,0,0.386062022,0.178036978,0
818030,0,0,0.273813,0.138694225,0.247840179,0.419564821,0
818031,0,0,0.124574,0,0.764433938,0.075691062,0
818049,0.022311,0,0.044689,0,0.8325,0.0675,0
818079,0.1263552,0,0.0842368,0,0,0.080507775,0.708900225
818106,0.183473512,0,0.183578488,0.068414746,0,0,0.632948
818118,0,0.072733334,0.092551666,0.065019317,0.647553772,0.125032228,0
818131,0,0,0.156819,0,0.024293731,0.818887269,0
818150,0.529695449,0.086398899,0.301713652,0.278188598,0,0.0164384,0.0657536
818177,0.139119474,0.412141968,0.098829558,0,0.026267735,0.276264244,0.02634535
818224,0.054041904,0,0.108246096,0,0.171991614,0.607478386,0
818265,0.464673638,0,0.117937362,0,0,0,0.417389
818270,0,0.107232587,0.159528413,0,0.066020742,0.613904091,0.019944167
818271,0.068323687,0.094657398,0.601941915,0.37566974,0.008358071,0.192965528,0.022777402
818275,0,0.044457,0.466543,0.199801,0.311014,0.110986,0
818287,0,0.135833824,0.650651176,0.252404272,0.024393235,0.189121765,0
818290,0.1942805,0.151559967,0.042720533,0,0.111035617,0.39288085,0.063802532
818294,0,0,0.386272,0.142928752,0.032084949,0.541906051,0
818296,0,0,0.184018,0,0.06271155,0.699322938,0.017340292
818315,0.541366,0.063638192,0.168375808,0.091321406,0,0.071372137,0.132814863
818330,0,0,0.051136,0,0.423909445,0.493230555,0
818338,0.051255456,0,0.558130544,0,0,0.366338,0
818346,0.43465904,0,0.19346096,0,0,0,0.34794
818366,0,0,0.030885,0,0.912569,0,0
818367,0,0,0.240858,0.180394935,0.071902339,0.621619733,0.011167927
818390,0,0,0.385605,0,0.224741457,0.382131543,0
818406,0.242343984,0.062303215,0.076396801,0,0.023964119,0.447793003,0.147198878
818421,0,0.053872818,0.727402182,0.102575157,0,0.170978,0
818438,0.203822915,0,0.170164085,0,0,0.102743758,0.523269242
818494,0,0,0.394274,0,0.559366209,0.015828791,0
818497,0,0.177085096,0.764856904,0.941942,0.029029,0,0
818515,0,0,0.041,0,0.659184,0.226816,0
818533,0,0,0,0,0.667897919,0.073611081,0
818534,0.188418396,0.120724612,0.375210992,0.219981164,0,0.030586729,0.285059271
818554,0.093029983,0.090674649,0.349412368,0.350908224,0.014674388,0.216567495,0.156723117
818556,0.2238455,0,0.2238455,0,0,0.197354366,0.354954634
818567,0.063813689,0,0.728627311,0.324765951,0.045943815,0.149287204,5.27E-04
818599,0,0,0.322253,0,0.048154602,0.600834915,0.028757483
818602,0.239491702,0,0.337961298,0,0,0.138804663,0.258694337
818608,0,0.110775752,0.150170248,0.119546147,0,0.674333639,0.039415361
818625,0,0,0,0,0.560509502,0.327191498,0
818627,0,0,0.06949,0,0.051232704,0.761967039,0.027135257
818632,0,0,0.094767,0,0.81995675,0.03367225,0
818636,0,0,0.044458,0,0.65560722,0.27327278,0
818676,0,0,0.171213,0,0.701161261,0.127625739,0
818682,0.032357304,0,0.116754696,0,0.142504236,0.686008764,0
818692,0.062680845,0.196779976,0.390735179,0.198231138,0.167866392,0.181937608,0
818697,0,0.126590732,0.150394268,0,0.615771106,0.078193894,0
818735,0,0.135844108,0.538644892,0.143113076,0.140152773,0.177478227,0
818739,0.91912281,0.05244319,0,0,0,0,0.028434
818760,0.026968162,0,0.134517838,0.064441981,0.016497165,0.723252835,0
818763,0,0.113949108,0.367842892,0,0.493580827,0.009233173,0
818765,0,0.282411562,0.162945438,0,0.38424972,0.15590328,0
818790,0.277107,0,0,0,0,0.585779675,0.039011325
818795,0.11451895,0,0.51470605,0.385693949,0.009883261,0.326073241,0.010035498
818803,0,0.063863355,0.800404645,0.311866786,0,0.131972,0
818838,0,0,0.424699,0.137664482,0.480651742,0.047769258,0
818844,0.018439833,0.737483741,0.215565426,0.721553525,0.008228514,0.016622486,0
818851,0,0,0.281919,0,0.201324919,0.442085081,0
818853,0.86451268,0,0.07062132,0.041679149,0,0,0.063796
818871,0,0,0.186,0,0.464814,0.186186,0
818873,0,0.132174774,0.835472226,0.967647,0,0.015321,0
818889,0.012375555,0.450536692,0.521618754,0.923409627,0,0.015469,0
818891,0,0,0.210191,0,0.331092164,0.428230836,0
818916,0.035646245,0,0.302771755,0,0.355042735,0.157529265,0
818920,0,0.108704066,0.172060934,0,0.06845661,0.62777839,0
818931,0,0.259806747,0.384036253,0.307037138,0.177689933,0.178467067,0
818944,0.085628762,0.070102447,0.733354791,0.658364109,0,0.0443656,0.0665484
818948,0.15079241,0,0.45050359,0.237696056,0,0.242704853,0.136094147
818951,0,0,0,0,0.813000822,0.094753178,0
818957,0.407911972,0.08603632,0.250791708,0.182432797,0,0.012952363,0.216764637
818958,0,0,0.191451,0,0.568203459,0.180286541,0
818960,0,0.130702936,0.276366064,0.290360282,0.493117251,0.064408749,0
818976,0.119303104,0.184034767,0.625539129,0.809573896,0,0.065253,0
819031,0.375593519,0.090336842,0.297075639,0.244403425,0,0.010928629,0.211777371
819049,0,0,0.667904,0,0.040708992,0.291387008,0
819054,0.515861442,0.130431225,0.226569333,0.197178548,0,0,0.117876
819065,0.1203284,0,0.1804926,0,0.019021165,0.422878841,0.257279693
819070,0,0,0,0,0.151055825,0.751535175,0
819091,0,0.118148,0.881852,1,0,0,0
819102,0,0.167434041,0.255977959,0.314144182,0.459221206,0.117366794,0
819131,0.033588235,0.059363527,0.858610237,0.71721841,0.007148983,0.038546017,0
819197,0,0,0.468924,0,0.076574188,0.396644455,0.018306357
819217,0.04120725,0,0.74594175,0.374638801,0.101092685,0.097656315,0
819227,0,0.843817783,0.108640217,0.952458,0,0.027944,0
819251,0.291018197,0,0.477494803,0.305499742,0.011447032,0.092332988,0.127706748
819256,0,0,0.836483,0.793394088,0.008378448,0.155138552,0
819285,0.74138,0,0,0,0,0.008440525,0.232772475
819310,0.856798,0,0,0,0,0,0.143202
819333,0,0.530199681,0.450168319,0.943220876,0,0,0
819356,0.100811508,0,0.195846492,0,0.589895045,0.113446955,0
819364,0,0,0.326002,0,0.176109611,0.497888389,0
819367,0,0.8829776,0.1056574,0.938360933,0.011365,0,0
819376,0,0.349126175,0.631402825,0.955229391,0.019471,0,0
819382,0.231994728,0.076263211,0.550422061,0.364391792,0,0.012465157,0.126878843
819388,0,0.785393482,0.212760518,0.998154,0,0,0
819400,0.028358983,0.721724313,0.226465704,0.864711368,0,0.018791,0
819422,0.389932182,0.117842128,0.06991669,0.123376695,0,0.101599756,0.302885244
819433,0.053204029,0,0.265382971,0,0,0.602618823,0.006344177
819468,0,0,0.115257,0,0,0.640386716,0.244356284
819475,0,0,0.631133,0,0.071449169,0.297417831,0
819494,0.033725082,0.046445772,0.755477146,0.682200638,0.037032125,0.108675875,0
819495,0.031269524,0.074044324,0.113354152,0,0.268097475,0.468804525,0
819506,0,0.099524319,0.832499681,0.659958738,0.006137563,0.060288437,0
819516,0,0,0.563743,0.393892872,0.009146794,0.370052526,0.00837668
819523,0,0,0.660624,0,0.158459005,0.174598995,0
819526,0.130342318,0,0.294099682,0.037396539,0,0.409797296,0.165760704
819536,0.553114538,0.084929069,0.267914394,0,0,0,0.094042
819545,0.05110273,0.216064881,0.308592388,0.142706253,0.026231791,0.357779209,0
819548,0.317015962,0.404445168,0.032783871,0,0,0.148685216,0.097069784
819550,0.026307,0,0.210693,0,0.025942,0.737058,0
819643,0.494661162,0.127344038,0.1001068,0.227450838,0,0.006117088,0.263203912
819673,0,0,0.044044,0.022022,0.778102245,0.066742755,0
819676,0,0,0.072692,0.072692,0.71231909,0.15089291,0
819731,0.209198931,0,0.674000069,0.114774124,0,0.024175362,0.083865638
819761,0,0.123834761,0.387488239,0.213482977,0.193074504,0.115910374,0.019373122
819769,0.02173171,0.043359316,0.065038974,0,0.39113523,0.41366977,0
819807,0.042963105,0.083925045,0.26016685,0,0,0.502030697,0.036528303
819816,0,0,0.426893,0,0.475661828,0.075250172,0
819839,0,0,0.645038,0,0.031273705,0.303365165,0.01335713
819840,0,0,0.393275,0,0.188198173,0.369412827,0
819895,0,0,0.140857,0,0.11722719,0.73933981,0
819899,0,0.044858163,0.365994837,0.077839799,0,0.496581497,0.090552503
819906,0.077832312,0.338063543,0.285296145,0.290127183,0.012117416,0.276440584,0
819923,0,0,0.175886,0,0.435655645,0.32664963,0.029981725
819938,0.810986,0,0,0,0,0,0.173748
819956,0,0,0.252996,0,0.597722611,0.069417459,0.010314252
819988,0.570869,0,0,0,0,0.12274962,0.30586338
820002,0,0,0.419894,0,0.228848023,0.350173977,0
820031,0.055427661,0.092939128,0.430234211,0.123750898,0.135819074,0.022662926,0
820045,0,0,0.114453,0.085834027,0.822476647,0.021377353,0
820054,0,0,0.254032,0,0.073722784,0.560589243,0.021607973
820071,0.031807433,0.258873641,0.627679925,0.835820539,0.050766172,0.010087828,0
820074,0,0,0,0,0.862916069,0.117782931,0
820088,0.241489837,0,0.122467163,0,0.006797969,0.034167031,0.565834
820093,0,0,0.179126,0,0.463720044,0.292431956,0
820102,0,0,0.032106,0,0.743032736,0.181520264,0
820110,0.05511894,0,0.64505306,0.243688145,0.040021641,0.259806359,0
820115,0,0,0.341706,0.220016292,0.539095792,0.084524208,0
